idfamilletissus;dateentree;datefacturation;idcategorietissus;idclassematierepremiere;idutilisationwms;numerobc;numerobl;numerofacture;idfournisseur;idclient;modele;saison;designation;reftissu;composition;couleur;laize;qtecommande;idunitemesurematierepremiere;qterecu;tauxecart;nbrouleau;nblot;prixunitaire;idunitemonetaire;resterecevoir;fret;commentaire;etat
1;10/10/2022;10/10/2022;2;2;1;Non-référencé;Non-référencé;Non-référencé;34;2;AJACYNTHE/ALOTUS/ATULIPE;E23;POLYCOTON ;Non-référencé;80% POLY 20% CO;ECRU;145;977.5;1;977.5;0;1;1;3;2;0;NULL;NEANT;0
1;13/05/2022;13/05/2022;2;2;1;Non-référencé;Non-référencé;Non-référencé;1;93;DF 23 V1/V2/V3;H23;RALCA;B 1000;100% COTTON;BLANC;154;880.3;1;880.3;0;1;1;2.75;2;0;NULL;NEANT;0
1;20/07/2022;20/07/2022;2;2;1;Non-référencé;Non-référencé;F184651Z;1;93;DKW2218-01/04;H22;RALCA;B 29174R;100% COTTON;BRIGHT WHITE;155;413;1;413;0;1;1;4.3;2;0;NULL;NEANT;0
1;16/03/2023;16/03/2023;2;2;1;2568/LOI/2022;223487;F193278Z;1;NULL;JOPIO/JOLO;H23;RITAN;BU 57FADED DENI;100% COTTON;BLEU;164/167;193.8;1;193.8;0;1;1;4.3;2;0;NULL;NEANT;0
1;06/04/2023;06/04/2023;2;2;1;2568/LOI/2022;224334;F194152Z;1;NULL;JOLITTE/JOSITO;H23;RITAN;X BY49 R2X;98% CO 1% VIS 1% POLYMETALISED;BLASH/BA;164/167;47.1;1;47.1;0;1;1;4.5;2;0;NULL;NEANT;0
1;28/03/2023;28/03/2023;2;2;1;Non-référencé;Non-référencé;031/2023-030/2023;85;31;LOI 230;H23;TISSUS BROWN;Non-référencé;Non-référencé;BROWN;135;185;1;185;0;1;1;7500;3;0;NULL;A SORTIR 0;0
1;22/03/2023;22/03/2023;2;2;1;2653/LOI/2022;223427;F193205Z;1;2;EVIVA;H23;VALERI;X BV42 VX;98% VIS 1% POLY 1% POLYAMIDE;BLANC MULTICO;148/151;3716.5;1;3716.5;0;1;1;3.5;2;0;NULL;A SORTIR 0;0
1;04/05/2023;27/04/2023;2;2;1;098/LOI/2023;225120;F194942Z;1;2;ULTEMABIS;H23;VALERI;X-BY08 R1X;98% VIS 1% POLYMET 1% POLYAMIDE;MULTICO;148/151;736.4;1;736.4;0;14;1;4.2;2;0;NULL;NEANT;0
1;26/05/2022;26/05/2022;2;2;1;Non-référencé;Non-référencé;Non-référencé;36;93;DF 23 V1/V2/V3;H23;VELOUR;WHJ 2001;100% COTTON;NOIR DK;138;469.8;1;469.8;0;1;1;6.84;2;0;NULL;NEANT;0
1;26/05/2022;26/05/2022;2;2;1;Non-référencé;Non-référencé;Non-référencé;36;93;DF 23 V1/V2/V3;H23;VELOUR;WHJ 2001;100% COTTON;ROUGE DK;138;32;1;32;0;1;1;6.84;2;0;NULL;N;0
1;26/05/2022;26/05/2022;2;2;1;Non-référencé;Non-référencé;Non-référencé;36;93;DF 23 V1/V2/V3;H23;VELOUR;WHJ 2001;100% COTTON;VERT DK;138;304.17;1;304.17;0;1;1;6.84;2;0;NULL;NEANT;0
1;04/05/2022;04/05/2022;2;2;1;Non-référencé;Non-référencé;2022-001;NULL;100;MAIZY/PORIDGE/PHILOMENE/POLENE;H23;VELVET;Non-référencé;100% COTTON;123 MARINE;137;296.2;1;296.2;0;1;1;9.8;2;0;NULL;NEANT;0
1;15/12/2022;15/12/2022;2;2;1;Non-référencé;6408;1415/22;48;10;Non-référencé;H23;VOILE MOUSTIQUAIRE;40067;100% POLY;BLANC;200;329.1;1;329.1;0;1;1;5.19;1;0;NULL;NEANT;0
1;15/03/2023;15/03/2023;2;2;1;2681/LOI/2022;223308;F193084Z;1;2;ENOTON;H23;VORTICELA;F 12861 X1 DRAGON FLY;100% TENCEL;VANILLA;163/166;862.3;1;862.3;0;1;1;3.45;2;0;NULL;NEANT;0
1;06/05/2023;05/05/2023;2;2;1;227/LOI/2022;Non-référencé;F195267Z;1;2;REUNI;H23;WOSAMORE;X-BD88 V1X;52% CO 46% VIS 1% POLY;MARINE ROUGE ;161/164;518.8;1;518.8;0;1;1;4;2;0;NULL;NEANT;0
1;28/03/2023;28/03/2023;2;2;1;Non-référencé;Non-référencé;030/2023;85;NULL;LOI 230;H23;TISSUS NAVY STRIPE;Non-référencé;Non-référencé;NAVY;Non-référencé;185;1;185;0;1;1;7500;3;0;NULL;A SORTIR 0;0
1;16/05/2023;15/05/2023;2;2;1;636/LOI/2023;225814;F195642Z;1;2;DEPOSANT;H23;VEDACELA;BF 30117R;56% CO 44% TENCEL;CHARBON ;150/153;1578.9;1;1578.9;0;25;1;4.5;2;0;NULL;NEANT;0
1;05/04/2023;05/04/2023;1;2;1;Non-référencé;224232;F194087Z;1;10;GLOBAL;H23;YVETAX;O 10000 DOUBLE BLANCHIMENT;100% COTTON ORG;BLANC;142/145;1003.1;1;1003.1;0;1;1;1.45;2;0;NULL;NEANT;0
1;03/05/2023;03/05/2023;2;2;1;Non-référencé;Non-référencé;Non-référencé;49;NULL;LOI 228;H23;POLYCOTON ;Non-référencé;Non-référencé;NOIR;144;17;1;17;0;0;1;5000;3;0;NULL;ISOTRY;0
1;06/04/2023;06/04/2023;2;2;1;292/LOI/2023;Non-référencé;F193616Z;1;2;EAUDE;H23;EZINOLAX;B 28253P;99% CO 1% ELAS;ECRU;158/161;3604;1;3604;0;1;1;3.5;2;0;NULL;A SORTIR 0;0
1;05/05/2022;05/05/2022;2;2;1;Non-référencé;Non-référencé;Non-référencé;1;NULL;AIGLE DOR;E23;BEMINARAX;Non-référencé;100% COTTON;BLEU CIEL;155/158;15.2;1;15.2;0;1;1;4.8;2;0;NULL;A TRANSFERER OBS;0
1;18/08/2022;18/08/2022;2;2;1;Non-référencé;Non-référencé;Non-référencé;1;NULL;AIGLE DOR;E23;BEMINARAX;Non-référencé;100% COTTON;PINK;156;4.5;1;4.5;0;1;1;3.86;2;0;NULL;A TRANSFERER OBS;0
1;10/10/2022;10/10/2022;2;2;1;Non-référencé;Non-référencé;Non-référencé;1;NULL;AIGLE DOR;E23;BEMINARAX;Non-référencé;100% COTTON;ROUGE;155/158;110.03;1;110.03;0;1;1;4.8;2;0;NULL;A TRANSFERER OBS;0
1;31/08/2022;31/08/2022;2;2;1;Non-référencé;Non-référencé;Non-référencé;1;NULL;AIGLE DOR;E23;BEMINARAX;Non-référencé;100% COTTON;JAUNE;155/158;5;1;5;0;1;1;4.8;1;0;NULL;A TRANSFERER OBS;0
1;17/10/2022;17/10/2022;2;2;1;Non-référencé;Non-référencé;Non-référencé;1;NULL;AIGLE DOR;E23;BEMINARAX;Non-référencé;100% COTTON;LIGHT BLUE;155/158;205.4;1;205.4;0;1;1;4.8;2;0;NULL;NULL;0
1;17/10/2022;17/10/2022;2;2;1;Non-référencé;Non-référencé;Non-référencé;1;NULL;AIGLE DOR;E23;BEMINARAX;Non-référencé;100% COTTON;KAKI;155/158;6.7;1;6.7;0;1;1;4.8;1;0;NULL;A TRANSFERER OBS;0
1;05/04/2023;04/04/2023;2;2;1;092/LOI/2023;224291;F194121Z;1;2;ASURCHE;H23;CASAR;X-AW62 R5X;98% CO 1% VIS 1% MET;ROSE MULTICO;159/162;4249.7;1;4249.7;0;67;9;4.3;2;0;NULL;NEANT;0
1;28/03/2023;28/03/2023;2;2;1;096/LOI/22023;223817;F193647Z;1;2;LERCOU;H23;HALAMBICKA;B 12769 V1;100% COTTON;KAKI;153/156;110.4;1;110.4;0;1;1;4.05;2;0;NULL;NEANT;0
1;17/04/2023;14/04/2023;1;2;1;Non-référencé;224641;F194453Z;1;100;PALMYRE/PANCAKE;H23;LARISTAN;O-BV46R6;100% COTTON ORG;ROSE;146/153;46.4;1;46.4;0;1;1;4.75;2;0;NULL;A SORTIR 0;0
1;22/07/2022;22/07/2022;2;2;1;Non-référencé;1396007;Non-référencé;19;100;NAP/NEIGE/NOUGATINE;H22;LIBERTY;BETSY 036368515X;100% COTTON;JAUNE/ROSE;136;41.6;1;41.6;100;1;1;10.95;1;0;NULL;NEANT;0
1;05/10/2022;05/10/2022;2;2;1;Non-référencé;Non-référencé;Non-référencé;19;100;NEPAL;H22;LIBERTY;POPPY & DAISY PICCADILLY 012268506X;100% COTTON;MULTICO;146;63;1;63;100;1;1;10.45;1;0;NULL;NEANT;0
1;20/04/2023;03/04/2023;2;2;1;Non-référencé;1430532;200112296;19;100;PADOU/PAGELLE/PADY;H23;LIBERTY ;MARGARET ANNIE 036368554X;100% COTTON;MULTICO;136;103;1;103;100;1;1;10.85;1;0;NULL;NEANT;0
1;20/04/2023;03/04/2023;2;2;1;Non-référencé;1430532;200112296;19;100;LIBERTY PETIT FLEUR/POCHETTE /PEPA;H23;LIBERTY ;BETSY TANA LAWN 036364558X;100% COTTON;IMP BLANC/BLEU;136;1002;1;1002;0;1;1;10.4;1;0;NULL;NEANT;0
1;11/01/2023;11/01/2023;2;2;1;Non-référencé;Non-référencé;Non-référencé;19;100;BLOUSE LIBERTY;E23;LIBERTY;MARGARET ANNIE 036368504X;100% COTTON;BLEU ROSE;136;9.28;1;9.28;0;1;1;10.9;1;0;NULL;NEANT;0
1;20/04/2023;03/04/2023;2;2;1;Non-référencé;Non-référencé;Non-référencé;19;100;POLUX/PECHE/PYGLOO;H23;LIBERTY;TANALAWN 036368085X;100% COTTON;MULTICO;135;2020;1;2020;100;1;1;10.9;1;0;NULL;NEANT;0
1;03/05/2023;24/04/2023;2;2;1;095/LOI/2023;224936;F194745Z;1;2;DENIVELER;H23;LUBIKA;B 30211R OYESTER;100% COTTON;MULTICO;147/150;2370.5;1;2370.5;0;31;1;3.95;2;0;NULL;EMP: B21;0
1;11/05/2023;11/05/2023;1;2;2;Non-référencé;225614;F195444Z;1;100;CHERIE COLOMBE;H23;APRECIA;ROSE THE;100% COTTON ORG;ROSE THE;156/159;5;1;5;0;0;0;5;2;0;NULL;NEANT;0
1;04/05/2023;03/05/2023;1;2;2;Non-référencé;225345;F195180Z;1;100;Non-référencé;H23;APREECA;O 29496R;100% COTTON ORG;FUSHIA;157/160;4;1;4;0;0;0;5;2;0;NULL;NEANT;0
1;09/05/2023;09/05/2023;2;2;2;Non-référencé;225546;F195376Z;1;2;Non-référencé;H23;BARNET;B EECC VS9 C46703;100% COTTON;BLEU/BA;160/163;2.8;1;2.8;0;0;0;5;2;0;NULL;NEANT;0
1;03/05/2023;02/05/2023;2;2;2;Non-référencé;225270;F195107Z;1;3;EDITH/JOSEPHINE/ANTOINNETTE;H23;EZINOLAX;B 30506R;99% CO 1% ELAS;BLUSH;158/161;30.5;1;30.5;0;1;1;5;2;0;NULL;NEANT;0
1;05/05/2023;05/05/2023;2;2;2;Non-référencé;225404;F195243Z;1;2;Non-référencé;H23;EZINOLAX;B 30595R TOFU;99% CO 1% ELAS;MULTICO;158/161;6;1;6;0;0;0;5;2;0;NULL;NEANT;0
1;09/05/2023;09/05/2023;2;2;2;Non-référencé;225546;F195376Z;1;2;Non-référencé;H23;GORCELLA;B 10000 DOUBLE BLANCHIMENT ;100% COTTON;BLANC;140/143;5;1;5;0;0;0;5;2;0;NULL;NEANT;0
1;05/05/2023;04/05/2023;2;2;2;T16017;225385;F195215Z;1;NULL;Non-référencé;H23;HATARINA;O 10000 DOUBLE BLANCHIMENT;100% COTTON;BLANC;160/163;8;1;8;0;0;0;5;2;0;NULL;NEANT;0
1;10/05/2023;10/05/2023;2;2;2;T00104;225576;F195415Z;1;2;HATZARO;H23;ICROSSON;B L108 R11;100% COTTON;MARINE/NA;171/174;2.5;1;2.5;0;0;0;5;2;0;NULL;NEANT;0
1;04/05/2023;03/05/2023;1;2;2;Non-référencé;225346;F195181Z;1;100;Non-référencé;H23;LARLEMA;B 12979 X2;100% COTTON;MULTICO;151/154;5;1;5;0;0;0;5;2;0;NULL;NEANT;0
1;09/05/2023;08/05/2023;1;2;2;Non-référencé;225487;F195330Z;1;100;Non-référencé;H23;LARLEMA;B 12979 X2;100% COTTON;MULTICO;151/154;9.5;1;9.5;0;1;1;5;2;0;NULL;PICKIE-PATSY;0
1;03/05/2023;28/04/2023;2;2;2;958/LOI/2023;225203;F195034Z;1;30;Non-référencé;H23;LASMINAX;B 2876 V17;100% COTTON;VERT/BA;153/156;3;1;3;0;0;0;5;2;0;NULL;NEANT;0
1;09/05/2023;09/05/2023;2;2;2;Non-référencé;225546;F195376Z;1;2;Non-référencé;H23;LIMOUSINE;CV05 R1;100% COTTON;BLEU/BNA;166;5;1;5;0;0;0;5;2;0;NULL;NEANT;0
1;05/05/2023;05/05/2023;2;2;2;Non-référencé;225404;F195243Z;1;2;Non-référencé;H23;RADJERMA;B 29558L;100% COTTON;BLUE;148/151;5;1;5;0;0;0;5;2;0;NULL;NEANT;0
1;11/05/2023;11/05/2023;1;2;2;Non-référencé;225614;F195444Z;1;100;PIQUE/ALVEOLE/RELADA/CAMPAGNE;H23;RELADAX;B 1000 ;100% COTTON;BLANC ;148/151;5;1;5;0;0;0;5;2;0;NULL;NEANT;0
1;10/05/2023;10/05/2023;2;2;2;POCL2208396/ORB1229;225576;F195415Z;1;2;Non-référencé;H23;ROGAVA;BF 27126L;74% CO 26% VIS;DRESS BLUE;152/155;5;1;5;0;0;0;5;2;0;NULL;NEANT;0
1;10/05/2023;10/05/2023;2;2;2;T00314;225576;F195415Z;1;2;Non-référencé;H23;ROGAVA;BF 30483 P;74% CO 26% VIS;VERT;152/155;5;1;5;0;0;0;5;2;0;NULL;NEANT;0
1;05/05/2023;05/05/2023;2;2;2;Non-référencé;225404;F195243Z;1;2;Non-référencé;H23;SIFAKA;B 29516 P;95% CO 5% LIN;BEIGE;159/162;5;1;5;0;0;0;5;2;0;NULL;NEANT;0
1;04/05/2023;03/05/2023;1;2;2;Non-référencé;225333;F195172Z;1;NULL;Non-référencé;H23;YVETTA;O 10000 DOUBLE BLANCHIMENT;100% COTTON ORG;BLANC;142/145;4;1;4;0;0;0;5;2;0;NULL;NEANT;0
1;17/05/2023;16/05/2023;1;2;2;Non-référencé;225878;F195703Z;1;100;COLINE/CONFETI;H23;APRECIA;O D01188 V1;100% COTTON ORG;ROSE MULTICO/BA;156/159;5;1;5;0;0;0;5;2;0;NULL;NEANT;0
1;17/05/2023;16/05/2023;1;2;2;Non-référencé;225886;F195724Z;1;100;CAMELIE/CASTILLE;H23;RELADA;O D01213;100% COTTON ORG;MULTICO/BA;148/151;5;1;5;0;0;0;5;2;0;NULL;NEANT;0
1;17/05/2023;17/05/2023;2;2;2;Non-référencé;225892;F195728Z;1;2;Non-référencé;H23;LAINGO;B B065 V3;100% COTTON;BLEU/BA;156/159;5;1;5;0;1;1;5;2;0;NULL;NEANT;0
1;17/05/2023;17/05/2023;2;2;2;Non-référencé;225892;F195728Z;1;2;Non-référencé;H23;BAGA;B 13050 X1 28253P;100% COTTON;MULTICO ECRU;156/159;15.5;1;15.5;0;1;1;5;2;0;NULL;NEANT;0
1;17/05/2023;17/05/2023;2;2;2;Non-référencé;225892;F195728Z;1;2;Non-référencé;H23;HABLOVA;BF 13055V1;75%CO 25%VIS;RIVIERA/BA;155/158;5;1;5;0;1;1;5;2;0;NULL;NEANT;0
1;17/05/2023;17/05/2023;2;2;2;Non-référencé;225892;F1957728Z;1;2;Non-référencé;H23;RADJERMA;B 13055V1;100% COTTON;RIVIERA/BA;148/151;5;1;5;0;1;2;5;2;0;NULL;NEANT;0
1;17/05/2023;17/05/2023;2;2;2;Non-référencé;225892;F195728Z;1;2;Non-référencé;H23;EZINOLAX;B 1000;99% CO 1% ELAS;BLANC;158/161;5;1;5;0;1;1;5;2;0;NULL;NEANT;0
1;17/05/2023;17/05/2023;2;2;2;Non-référencé;225892;F195728Z;1;2;DEMINER;H23;RADSTOPA;B 30615L;100% COTTON;TURQUOISE;148/152;5;1;5;0;1;1;5;2;0;NULL;NEANT;0
1;17/05/2023;17/05/2023;2;2;2;Non-référencé;225892;F195728Z;1;2;Non-référencé;H23;HURFIVA;BF 30733L;65%CO 35%VIS;BAREMY/PINK;154/157;5.5;1;5.5;0;1;1;5;2;0;NULL;NEANT;0
1;17/05/2023;17/05/2023;2;3;2;Non-référencé;Non-référencé;13329;50;7;Non-référencé;E24;CHAMBRAY;80/20 CH-23;80% 20POL;COLORES LISOS VERT;145;21.5;1;21.5;0;1;1;5;1;0;NULL;NEANT;0
1;17/05/2023;17/05/2023;2;3;2;Non-référencé;Non-référencé;13330;50;93;Non-référencé;E24;OXFORD;120RAYA;Non-référencé;KT 7309;Non-référencé;15;1;15;0;1;1;5;1;0;NULL;NEANT;0
1;17/05/2023;17/05/2023;2;3;2;Non-référencé;Non-référencé;13330;50;NULL;8539-8541-8549-8556-8564;E24;LINO;COTTON WASHED BLANCO;Non-référencé;LI-001;Non-référencé;18;1;18;0;1;1;5;1;0;NULL;NEANT;0
1;17/05/2023;17/05/2023;2;3;2;Non-référencé;Non-référencé;13330;50;NULL;8564;E24;LINO;COTTON WASHED COLOR;Non-référencé;LI-112;Non-référencé;8;1;8;0;1;1;5;1;0;NULL;NEANT;0
1;17/05/2023;17/05/2023;2;3;2;Non-référencé;Non-référencé;Non-référencé;50;93;Non-référencé;E24;CANVAS;Non-référencé;100% COTTON;692;Non-référencé;16;1;16;0;1;1;5;1;0;NULL;NEANT;0
1;19/05/2023;19/05/2023;2;2;2;Non-référencé;Non-référencé;Non-référencé;51;7;Non-référencé;H23;JUAN BOLIDA;Non-référencé;Non-référencé;Non-referencé;Non-référencé;10;1;10;0;1;1;5;2;0;NULL;NEANT;0
1;19/05/2023;19/05/2023;2;3;2;PO 1073/LOI/2023;225928;F195764Z;1;106;TY 37001-TY 30111;H23;GLIMBAVO;BE AZ21 V2;Non-référencé;Non-referencé;Non-référencé;10;1;10;0;1;1;2.75;2;0;NULL;NEANT;0
1;19/05/2023;19/05/2023;2;2;2;T00217;Non-référencé;F195739Z;1;2;VERIF;H23;VACELA;F30634R TOFU;54%  COTON 46%VIS;GLITTER;150/153;5;1;5;0;0;0;5;2;0;NULL;NEANT;0
1;19/05/2023;19/05/2023;2;2;2;T00344;225903;F195739Z;1;2;VERIF;H23;HORLEVA;BF 30728L;100% TENCEL;BLUE HAZE;150/153;5;1;5;0;0;0;5;2;0;NULL;NEANT;0
1;23/03/2023;23/03/2023;2;2;1;2687/LOI/2021;LOI/03/2856;PI03299;34;2;EVIVA;H23;POLYCOTON;TC8020;80% CO 20% POLY;GREEN;148;731.35;1;731.35;0;1;0;1.5;2;0;NULL;NEANT;0
1;01/06/2023;31/05/2023;1;2;2;1482/LOI/2023;226386;F196228Z;1;100;CASSONADE;H23;APRECIA;O 13099 V1;100% COTTON ORG;VIOLET MULTICO/BA;156/159;3;1;3;0;1;1;5;2;0;NULL;COUPON;0
1;01/06/2023;31/05/2023;1;2;2;1483/LOI/2023;226403;F196239Z;1;100;BELINE;H23;HAIMAX;O 1000 ;100% COTTON ORG;BLANC LUMINEUX;163/166;3;1;3;0;1;1;5;2;0;NULL;COUPON;0
1;07/06/2023;06/06/2023;2;2;2;T00328;226667;F196486Z;1;2;Non-referencé;H23;SIFAKA;B 30510P;95% COTTON 5% LIN;TOFU;159/162;5;1;5;0;1;1;5;2;0;NULL;COUPON;0
1;07/06/2023;06/06/2023;2;2;2;T00371;226667;F196486Z;1;2;Non-referencé;H23;EZINOLAX;B 13076 V1;99% COTTON 1%ELASTANE;DIANTHUS/30766P VANILLA IC;158/161;5;1;5;0;1;1;5;2;0;NULL;COUPON;0
1;08/06/2023;30/05/2023;2;3;1;Non-referencé;Non-referencé;PROF0267;94;32;P03 TUIE-P03 AKI;H23;PINTO FRISCO;POPELINE;100% COTTON;552B;145;312.9;1;312.9;0;3;1;12.08;1;0;NULL;NEANT;0
1;06/06/2023;05/06/2023;2;2;2;T00391;226604;F196435Z;1;30;PLM-68625;H23;LASMINA;B 13100 V1;100% COTTON;MULTICO/27741P CREAM;146/149;17.1;1;17.1;0;1;1;5;1;0;NULL;NEANT;0
1;06/06/2023;05/06/2023;2;2;2;T00391;226604;F196435Z;1;30;PLM-68625;H23;LASMINA;B 13100 V2;100% COTTON;MULTICO/27741P CREAM;146/149;17.5;1;17.5;0;1;1;5;1;0;NULL;NEANT;0
1;08/06/2023;07/06/2023;1;2;2;1518/LOI/2023;226720;F196537Z;1;100;COMINIQUE-COPELIA;H23;APREECA;O 12857 V2 103;100% COTTON ORG;CELESTE/BA;157/160;6;1;6;0;1;1;5;2;0;NULL;COUPON;0
1;03/06/2023;02/06/2023;2;2;1;090/LOI/2023;226520;F196362Z;1;2;HAROBA/HAROBAGA;H23;HABOND;B S325 R3 DRESS;100% COTTON;BLUE/BA;163/166;549.3;1;549.3;0;7;2;3.95;2;0;NULL;EMP : A10/A31;0
1;06/06/2023;31/05/2023;2;2;1;655/LOI/2023;226342;F196198Z;1;2;HIDONY;H23;HAFIVA;BF 12901 V1;80% COTTON 20% VISCOSE;MULTICO/ECRU;153/156;3965;1;3965;0;36;5;3.45;2;0;NULL;EMP A21/A31;0
1;03/06/2023;02/06/2023;2;2;2;Non-referencé;226506;F196363Z;1;2;DERMA;H23;HACIK;BBB BASIC AF90 V2;100% COTTON; NAVY/BA;162/165;4;1;4;0;1;1;5;2;0;NULL;NEANT;0
1;03/06/2023;31/05/2023;2;2;2;Non-referencé;226506;F196363Z;1;2;EVALIA CORP;H23;HURFIVA;BF 30669L;65% COTTON 50% VISCOSE;ROSE;154/157;5;1;5;0;1;1;5;2;0;NULL;NEANT;0
1;03/06/2023;31/05/2023;2;2;2;Non-referencé;226506;F196363Z;1;2;EVALIA CEINTURE;H23;WANSELA;13058 V1;50% COTTON 50% VISCOSE;V1 MULTICO ECRU;155/178;5;1;5;0;1;1;5;2;0;NULL;NEANT;0
1;06/06/2023;05/06/2023;2;2;1;968/LOI/2023;226547;F196392Z;1;100;PETUNIA;H23;LASMINA;B 30470R;100% COTTON;ROSE COUTURE;146/149;1121.2;1;1121.2;0;6;1;3.4;2;0;NULL;NEANT;0
1;25/04/2023;25/04/2023;2;2;1;Non-referencé;N°037/2023;Non-referencé;85;2;DEPOSANT;H23;POLYCOTON;Non-referencé;80% COTTON 20% POLYESTER;NOIR;145;1296;1;1296;0;24;1;5800;3;0;NULL;NEANT;0
1;27/04/2023;27/04/2023;2;2;1;Non-referencé;N°038/2023;Non-referencé;85;2;REUNI;H23;POLYCOTON;Non-referencé;80% COTTON 20% POLYESTER;MARINE;145;300;1;300;0;7;1;0;3;0;NULL;RETOUR COUPE;0
1;24/04/2023;24/04/2023;2;2;1;Non-referencé;Non-referencé;459/23;49;2;VROSI;H23;POLYCOTON ;Non-referencé;80% COTTON 20% POLYESTER;NOIR;145;2140;1;2140;0;39;1;5800;3;0;NULL;EMP A22/A30;0
1;03/06/2023;02/06/2023;1;1;1;1489/LOI/2023;226511;F196354Z;1;100;COMMUN;E23;APREECA;O-1000;100% COTTON ORG;BLANC LUMINEUX;156/157/160;93;1;100;0;1;1;4.98;2;0;NULL;modèle CORA;0
1;08/12/2021;08/12/2021;2;1;1;Non-referencé;Non-referencé;Non-referencé;46;100;Non-referencé;H23;ODICREW;MY69W-1000;100% COTTON;BLANC;148;91.21;1;91.21;0;2;1;2.95;1;0;NULL;MODELE ELIE NORBERT;0
1;13/06/2023;08/06/2023;2;2;1;523/LOI/2023;226796;F196601Z;1;2;ENOUVEL;H23;VELZIC;X CE74 V1X LUREX;98% TENCEL 1% POLY METAL 1% POLYA;V1 MULTICO/BNA;163/166;2427.8;1;2427.8;0;30;4;3.95;2;0;NULL;NEANT;0
1;13/06/2023;10/06/2023;2;2;2;810/LOI/2023;226878;F196690Z;1;2;RHUBARBE;H23;LARGUVA;BF 12860 X1;54%  COTON 46%VIS;MULTICO/BNA;159/162;20;1;20;0;1;1;3.85;2;0;NULL;COUPON/ PRE BULK;0
1;13/06/2023;12/06/2023;2;2;1;010 REVISE/LOI/2023;226924;F196737Z;1;29;TWS486565-TWS486389;H23;BEMINARA;B 30704R ;100% COTTON;AQUIFER;149/152;865.8;1;865.8;0;12;2;3;2;0;NULL;NEANT;0
1;13/06/2023;12/06/2023;2;2;2;1541/LOI/2023;226912;F196726Z;1;100;BRIN-BLANDINE-BALLET;E24;LALESIA;B D01164 V3;100% COTTON;BLUE MULTI/BA;150/153;7;1;7;0;2;1;5;2;0;NULL;ROULEAU;0
1;25/04/2023;25/04/2023;2;2;1;Non-referencé;N°037/2023;Non-referencé;85;2;DEPOSANT;H23;POLYCOTON;Non-referencé;80% COTTON 20% POLYESTER;NOIR;145;51;1;51;0;24;1;5800;3;0;NULL;NEANT;0
1;26/05/2022;23/05/2023;1;2;1;408/lLOI/2023;226171;F195995Z;1;100;PATOCHE;H23;APREECO;O BX80 R1;100% CO ORG;NAVY/ROUGE;164/167;1189;1;1094.7;1.04;17;2;5.3;2;94.3;NULL;CHOIX A;0
1;26/05/2022;25/05/2023;1;2;1;408/lLOI/2023;226236;F196062Z;1;100;PATOCHE;H23;APREECO;O BX80 R1;100% CO ORG;NAVY/ROUGE;164/167;1189;1;148.7;1.04;5;1;5.3;2;0;NULL;CHOIX B;0
1;13/03/2023;13/03/2023;1;2;1;080/LOI/2023;223275;F193042Z;1;100;PRISKA;H23;APREECO;O AR30 R4;100% COTTON ORG;ROSE/BNA;164/167;37.3;1;37.3;0;1;1;5.3;2;0;NULL;surplus inspection/19.9 retour;0
1;17/04/2023;14/04/2023;1;2;1;Non-référencé;224641;F194453Z;1;100;PALMYRE/PANCAKE;H23;LARISTAN;O-BV46R6;100% COTTON ORG;ROSE;146/153;2.15;1;2.15;0;1;1;0;2;0;NULL;retour coupe;0
1;14/06/2023;13/06/2023;2;2;2;T00178;227048;F196838Z;1;2;VERIF;E24;VALERI;X BY10 V1X;98%VIS/1%POL/1%POLYAMIDE;BLANC/LIMO/NA;148/151;5.2;1;5.2;0;1;1;5;2;0;NULL;rouleau;0
1;14/06/2023;13/06/2023;2;2;2;T00294;227048;F196838Z;1;2;CONDUIT;E24;GASKERA;B 13050 X1;100% CO;MULTICO/ECRU;149/171;10;1;10;0;1;1;5;2;0;NULL;COUPONS;0
1;14/06/2023;13/06/2023;2;2;2;T00376;227048;F196838Z;1;2;VERIF;E24;RAJECELA;BF 30667L;61%C 39%TENCEL;KAKI;150/153;5.9;1;5.9;0;1;1;5;2;0;NULL;rouleau;0
1;14/06/2023;13/06/2023;2;2;2;T00366;227048;F196838Z;1;2;VERIF;E24;RAJECELA;BF 13089 V1;61%C 39%TENCEL;MULTICO;150/153;10.1;1;10.1;0;1;1;5;2;0;NULL;rouleau;0
1;14/06/2023;13/06/2023;2;2;2;T00386;227048;F196838Z;1;2;VERIF;E24;RADJERFA;B 30727L;82%C 18%LIN;GRANITE GREEN;154/157;5.5;1;5.5;0;1;1;5;2;0;NULL;rouleau;0
1;14/06/2023;13/06/2023;2;2;2;T00389;227048;F196838Z;1;2;VERIF;E24;VACELA;F 30703L;100% TENCEL;LAUREL GREEN;150/153;7;1;7;0;1;1;5;2;0;NULL;COUPONS;0
1;14/06/2023;13/06/2023;2;2;2;T00395;227048;F196838Z;1;2;HCARLBB;E24;LATECKERA;B 13106 V2;100% CO;MULTICO;155/178;5;1;5;0;1;1;5;2;0;NULL;COUPONS;0
1;14/06/2023;13/06/2023;2;2;2;T00392;227048;F196838Z;1;2;VERIF;E24;RIO;BBCC R6M M029 13105/V1;100% CO;BLEU;145/148;4.5;1;4.5;0;1;1;5;2;0;NULL;rouleau;0
